"id","price"
3187710,78477.5952593508
8374155,7610.04142364529
1454603,61073.1615757509
3735099,14788.2892275352
1722596,21610.7447875392
3589723,5866.08811539487
4093832,20259.5031751525
1839146,26347.200702627
9545205,21399.5734517031
8485868,47089.7342953841
9571391,20338.5465683221
4723724,37155.7702537756
6524583,29081.0082759966
5416496,23468.4844304006
2604211,28357.4295451761
9495946,10248.0007785905
6359812,22737.4660720104
5842618,14246.523295194
5092591,28815.3610590994
5547514,20682.5399938101
4492534,16778.5677497147
6519980,46573.2644213711
2892141,30002.3391150597
4813819,18748.7450007852
6845797,33152.1283964424
4747406,21856.1612080996
7853339,7379.94342066543
8383742,32066.492758925
1673319,10898.4074102271
9523457,25517.2269129342
5289671,15563.3748501419
2867291,13510.8811209212
5284420,17694.9047044279
1719903,22730.4298990258
8096867,41142.9595529385
4844718,29138.9024233006
3498636,20383.9934320076
6412862,31362.6537984291
7227409,17915.1829556784
9411959,46696.77539787
5746843,38394.0452316092
8979005,51628.6025485642
3919723,29482.380161469
1098774,30300.7786026983
1510460,48801.5008842762
6302275,33816.3970135202
7728465,7106.52215684489
9552993,27660.6584680247
3176062,45647.8763315276
3184822,21574.6027176192
5821426,24498.2059052761
9955659,47816.0725760957
1427137,32066.492758925
4276405,41660.8300254068
1489515,10335.4246756507
6878325,18472.5406163918
8425516,50059.7071627531
3062929,72537.7835940816
3134537,23353.2074085977
5713412,33747.2130768694
2597398,47611.2621560602
2506658,33063.0920392207
1459746,36136.6469580085
3615264,29692.7312735778
5646020,20536.3200561883
2898636,17198.1018345706
2668790,5591.29032185888
7595741,51014.711698388
5540334,26299.5694683695
4266213,31578.2794471507
8383044,21984.2692625222
3393559,41126.6077549812
7914612,9014.02184710877
2125879,30989.4811959608
9000532,93586.0465455967
1627790,32414.5909253474
6608651,24636.6355837845
9210886,21734.6181943123
4249024,27194.5736361658
1820325,37584.0908712789
5662512,12506.9524405826
7823301,30170.8950543659
2556681,50174.5787055242
3971815,23282.7899419217
5262751,52007.9679878319
1263892,54529.0516242277
8544084,36309.74049339
4429086,6153.17028067549
9029038,42699.6546787617
6875363,24536.4479248126
2194697,8983.16635707952
2564743,8631.97161359773
7032243,29834.8706665423
6801200,18974.8585771274
1321462,40911.4400326263
5870270,16371.1465283738
5312093,36651.7818862341
5409953,75143.4919423907
8786057,5964.26935071902
5190167,15775.9572965754
2331787,26111.3852205805
5106176,31261.7864504693
5121030,11152.3406595077
3579791,43329.7792753899
2333549,18371.2799124593
3248596,10583.571361085
3568743,37228.2375018392
8692654,13531.0631655351
1796802,41837.3122361769
6527532,21717.4237814521
3740955,57386.7235513802
6392689,42041.0206070493
5863131,9747.51263444834
7174100,50116.179045468
5615023,20421.8596759122
4299309,6235.77903141781
1332225,10613.2696353504
5254528,18471.3083716439
8426119,29381.4060946036
2060467,40584.1397336095
3735609,53027.8149658606
1927156,23290.5220533741
1571972,28691.9157191039
9785707,10597.5212981266
3019710,44083.0943375562
4732422,9283.31413265463
1163546,25936.5830169472
3389073,16908.4097880491
5859904,24799.7692309679
6602780,37129.771958172
9703297,10741.870650424
8331840,13654.0803960488
3530867,27547.0618633238
6397054,23021.1484252381
8793113,71766.9778714367
1054557,63521.8410053083
6976240,42491.6375735993
4154315,11397.1867518858
2846197,26182.8413345755
4747562,38341.6419775296
8237467,24762.3225346004
3821474,76820.6160231109
9542876,21861.4906093026
1986725,34823.6356231656
1106120,23900.7239268723
9435247,26738.1404312448
4987617,23419.0410528549
4813301,37517.4366254781
3404811,53220.9676587511
7129990,45529.2265806516
8596848,16434.7507811596
7865861,10507.5882544005
6661869,45527.4093042578
5370939,41124.1799806058
8508679,17160.2248587582
7549239,74364.8826535635
4975565,22429.0218825145
4310600,26019.8129381412
1378468,39805.9142769181
1102709,11183.1095852427
2387528,7432.94701806592
4487038,11844.9293048433
5816760,7017.63383932576
6643434,37857.4438332165
3047824,20635.177714604
6863233,24132.5344591068
2052653,28949.0673026308
9421568,92097.868171866
3244661,25250.3650027254
5418646,22153.2046589472
9178145,18702.2056002327
1532868,28056.3106525967
4880634,31956.9238133619
6195508,35780.3157433081
8065669,18284.4085966725
6198026,14425.0781478146
8350813,11885.3715730045
7623349,46858.6700150566
8548197,24243.4526230111
2211835,23693.036695065
1898460,25569.3650985809
2764454,26596.0544141303
8624751,28538.9289381542
7203639,26175.6564611027
3791402,9681.55133185692
5162757,25416.370583765
2160537,22763.4936239451
9820144,21558.7633772559
1052188,16232.3117208176
5664122,44090.3350839065
3361072,33253.8619361852
1126484,16774.894447342
5049987,54570.4727475629
2686606,16704.7190276983
2507836,42064.3941272831
