"id","price"
3187710,77429.0703125
8374155,7128.32861328125
1454603,61441.859375
3735099,13698.3564453125
1722596,22024.396484375
3589723,5647.17626953125
4093832,18854.5625
1839146,22155.578125
9545205,21372.333984375
8485868,43451.078125
9571391,20165.447265625
4723724,33099.53515625
6524583,27480.1015625
5416496,23457.705078125
2604211,27755.60546875
9495946,10029.029296875
6359812,21807.978515625
5842618,15229.7841796875
5092591,28042.900390625
5547514,20780.337890625
4492534,16158.236328125
6519980,65997.484375
2892141,28832.779296875
4813819,17416.84375
6845797,39564.1953125
4747406,22224.396484375
7853339,6272.1533203125
8383742,33469.37109375
1673319,10133.5927734375
9523457,25190.142578125
5289671,15008.62890625
2867291,19925.658203125
5284420,17468.935546875
1719903,22598.068359375
8096867,42317.2109375
4844718,28188.056640625
3498636,20936.34375
6412862,29492.74609375
7227409,16935.490234375
9411959,38993.81640625
5746843,40790.03515625
8979005,52551.07421875
3919723,30112.39453125
1098774,29493.970703125
1510460,47664.50390625
6302275,33568.43359375
7728465,1094.70141601562
9552993,27098.533203125
3176062,43511.609375
3184822,20209.068359375
5821426,25643.287109375
9955659,45311.3671875
1427137,33469.37109375
4276405,36678.08203125
1489515,9626.1123046875
6878325,19280.94921875
8425516,49945.2421875
3062929,69969.34375
3134537,25201.173828125
5713412,33630.44140625
2597398,45548.265625
2506658,33488.8203125
1459746,35281.5703125
3615264,30612.89453125
5646020,19903.033203125
2898636,17095.25390625
2668790,5645.06884765625
7595741,52010.62890625
5540334,25825.33203125
4266213,31945.55078125
8383044,21765.919921875
3393559,40001.49609375
7914612,8415.28125
2125879,28277.890625
9000532,92965.015625
1627790,34548.93359375
6608651,25438.75
9210886,21518.18359375
4249024,27050.068359375
1820325,36383.62109375
5662512,13315.892578125
7823301,29228.435546875
2556681,51113.5546875
3971815,20040.689453125
5262751,51168.25390625
1263892,52762.6640625
8544084,36319.91796875
4429086,7036.763671875
9029038,41729.26953125
6875363,24778.091796875
2194697,8114.4345703125
2564743,8910.216796875
7032243,33887.28515625
6801200,17040.046875
1321462,41774.71484375
5870270,16043.2626953125
5312093,37803.00390625
5409953,70620.171875
8786057,6572.0673828125
5190167,16392
2331787,33264.10546875
5106176,31328.271484375
5121030,10394.669921875
3579791,43200.6953125
2333549,17443.244140625
3248596,10811.0302734375
3568743,35793.70703125
8692654,12493.212890625
1796802,45749.734375
